sample_id,file_count,total_labels,unique_label_count,source_file,favored_simplicity,favored_simplicity_count,favored_complexity,favored_complexity_count,lost_information_compression,lost_information_compression_count,misprioritization,misprioritization_count,feature_oriented,feature_oriented_count,fix_oriented,fix_oriented_count,structural_change_bias,structural_change_bias_count,unclear,unclear_count,accurate,accurate_count,vague_commit_message,vague_commit_message_count,simple_commit_message,simple_commit_message_count,detailed_commit_message,detailed_commit_message_count,refactor_oriented,refactor_oriented_count,modification_bias,modification_bias_count,test_oriented,test_oriented_count
595433270831,5,12,4,2026-01-23-llama-pass-classifications,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,2,0,0
598327271439,1,2,2,2026-01-23-llama-pass-classifications,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
601783641769,1,2,2,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
614017873084,1,1,1,2026-01-23-llama-pass-classifications,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616198966979,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
617363168053,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
617717979505,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
6184185624,8,20,4,2026-01-23-llama-pass-classifications,0,0,1,7,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,8,0,0,0,0,0,0,1,2,0,0
624697055065,1,2,2,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
630710949027,4,10,4,2026-01-23-llama-pass-classifications,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,2,0,0
639786970653,2,7,4,2026-01-23-llama-pass-classifications,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0
640784729255,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
644391574614,2,4,3,2026-01-23-llama-pass-classifications,1,1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652758502101,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
654089349285,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
660647692663,3,7,3,2026-01-23-llama-pass-classifications,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0
66806366616,2,4,3,2026-01-23-llama-pass-classifications,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
679116021620,1,2,2,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
689359574943,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
695599908844,2,5,4,2026-01-23-llama-pass-classifications,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0
695966602227,5,12,3,2026-01-23-llama-pass-classifications,0,0,1,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
699354904206,2,4,2,2026-01-23-llama-pass-classifications,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
704064103392,4,9,3,2026-01-23-llama-pass-classifications,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
708664933281,9,22,5,2026-01-23-llama-pass-classifications,1,2,1,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,9,0,0,1,3,0,0
710066445413,10,24,5,2026-01-23-llama-pass-classifications,1,5,1,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,10,0,0,1,3,0,0
717455631464,8,10,3,2026-01-23-llama-pass-classifications,1,3,1,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72456172364,2,4,2,2026-01-23-llama-pass-classifications,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
731677227344,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
735341233792,6,18,4,2026-01-23-llama-pass-classifications,0,0,1,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,6,0,0,0,0,0,0,1,5,0,0
737333157458,1,1,1,2026-01-23-llama-pass-classifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
74343481119,2,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746106492868,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
753347001855,1,3,3,2026-01-23-llama-pass-classifications,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
759480577751,2,3,3,2026-01-23-llama-pass-classifications,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
773109441061,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
784967056668,2,6,4,2026-01-23-llama-pass-classifications,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
786449541166,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
78890468565,5,17,6,2026-01-23-llama-pass-classifications,1,2,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,0,0,0,0,1,1,1,5
791503251376,1,2,2,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795115689640,2,4,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
796804316249,1,4,4,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
797133169666,1,3,3,2026-01-23-llama-pass-classifications,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
802604061177,1,2,2,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
802843381626,1,3,3,2026-01-23-llama-pass-classifications,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
807337690904,1,3,3,2026-01-23-llama-pass-classifications,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
809992357823,1,3,3,2026-01-23-llama-pass-classifications,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
81878376947,3,8,5,2026-01-23-llama-pass-classifications,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0
823245019634,1,2,2,2026-01-23-llama-pass-classifications,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
825096066117,1,1,1,2026-01-23-llama-pass-classifications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
